match_id,team,player,position,fpl_position,starter,minutes
M0034,Leeds,Joe Gelhardt,AM,MID,False,0
M0034,Leeds,Wilfried Gnonto,DM,MID,False,0
M0034,Leeds,Jack Harrison,DM,MID,False,0
M0034,Leeds,Daniel James,CM,MID,True,90
M0034,Leeds,Ilia Gruev,AM,MID,True,90
M0034,Leeds,Tanaka Ao,RW,MID,True,90
M0034,Leeds,Dominic Calvert-Lewin,ST,FWD,False,0
M0034,Leeds,Lukas Nmecha,RW,FWD,False,0
M0034,Leeds,Joël Piroe,LW,FWD,False,0
M0034,Leeds,Mateo Joseph Fernández-Regatillo,ST,FWD,True,90
M0034,Man City,Gianluigi Donnarumma,GK,GK,False,0
M0034,Man City,James Trafford,GK,GK,False,0
M0034,Man City,Marcus Bettinelli,GK,GK,True,90
M0034,Man City,Nico O'Reilly,RB,DEF,False,0
M0034,Man City,Marc Guéhi,CB,DEF,False,0
M0034,Man City,Matheus Nunes,CB,DEF,False,0
M0034,Man City,Rúben dos Santos Gato Alves Dias,LB,DEF,False,0
M0034,Man City,Joško Gvardiol,CB,DEF,True,90
M0034,Man City,Rayan Aït-Nouri,RB,DEF,False,0
M0034,Man City,Abdukodir Khusanov,LB,DEF,False,0
M0034,Man City,Max Alleyne,RB,DEF,True,90
M0034,Man City,Rico Lewis,CB,DEF,True,90
M0034,Man City,Vitor de Oliveira Nunes dos Reis,CB,DEF,True,90
M0034,Man City,Jack Grealish,DM,MID,False,0
M0034,Man City,Antoine Semenyo,CM,MID,False,0
M0034,Man City,Phil Foden,AM,MID,True,90
M0034,Man City,Rayan Cherki,RW,MID,True,90
M0034,Man City,Jérémy Doku,LW,MID,True,90
M0034,Man City,Rodrigo 'Rodri' Hernandez Cascante,CM,MID,False,0
M0034,Man City,Sávio Moreira de Oliveira,AM,MID,False,0
M0034,Man City,Tijjani Reijnders,DM,MID,True,90
M0034,Man City,Nico González Iglesias,DM,MID,False,0
M0034,Man City,Mateo Kovačić,CM,MID,False,0
M0034,Man City,Claudio Echeverri,AM,MID,False,0
M0034,Man City,Kalvin Phillips,RW,MID,False,0
M0034,Man City,Divine Mukasa,LW,MID,False,0
M0034,Man City,Jeremy Monga,CM,MID,True,90
M0034,Man City,Elliot Anderson,AM,MID,False,0
M0034,Man City,Omar Marmoush,ST,FWD,True,90
M0034,Man City,Erling Haaland,RW,FWD,False,0
M0035,Leeds,Lucas Estella Perri,GK,GK,True,90
M0035,Leeds,Jaka Bijol,RB,DEF,False,0
M0035,Leeds,Joe Rodon,CB,DEF,True,90
M0035,Leeds,Jayden Bogle,CB,DEF,True,90
M0035,Leeds,Gabriel Gudmundsson,LB,DEF,True,90
M0035,Leeds,James Justin,CB,DEF,True,90
M0035,Leeds,Sebastiaan Bornauw,RB,DEF,False,0
M0035,Leeds,Tarik Muharemović,LB,DEF,False,0
M0035,Leeds,Harry Wilson,DM,MID,False,0
M0035,Leeds,Anton Stach,CM,MID,False,0
M0035,Leeds,Noah Okafor,AM,MID,False,0
M0035,Leeds,Brenden Aaronson,RW,MID,True,90
M0035,Leeds,Ethan Ampadu,LW,MID,False,0
M0035,Leeds,Sean Longstaff,CM,MID,True,90
M0035,Leeds,Joe Gelhardt,AM,MID,False,0
M0035,Leeds,Wilfried Gnonto,DM,MID,True,90
M0035,Leeds,Jack Harrison,DM,MID,True,90
M0035,Leeds,Daniel James,CM,MID,False,0
M0035,Leeds,Ilia Gruev,AM,MID,False,0
M0035,Leeds,Tanaka Ao,RW,MID,True,90
M0035,Leeds,Dominic Calvert-Lewin,ST,FWD,True,90
M0035,Leeds,Lukas Nmecha,RW,FWD,False,0
M0035,Leeds,Joël Piroe,LW,FWD,False,0
M0035,Leeds,Mateo Joseph Fernández-Regatillo,ST,FWD,False,0
M0035,Nott'm Forest,Matz Sels,GK,GK,False,0
M0035,Nott'm Forest,John Victor Maciel Furtado,GK,GK,True,90
M0035,Nott'm Forest,Neco Williams,RB,DEF,False,0
M0035,Nott'm Forest,Felipe Rodrigues da Silva,CB,DEF,False,0
M0035,Nott'm Forest,Nikola Milenković,CB,DEF,False,0
M0035,Nott'm Forest,Murillo Costa dos Santos,LB,DEF,False,0
M0035,Nott'm Forest,Ola Aina,CB,DEF,True,90
M0035,Nott'm Forest,Jair Paula da Cunha Filho,RB,DEF,True,90
M0035,Nott'm Forest,Nicolò Savona,LB,DEF,True,90
M0035,Nott'm Forest,Omar Richards,RB,DEF,False,0
M0035,Nott'm Forest,Zach Abbott,CB,DEF,True,90
M0035,Nott'm Forest,Luca Netz,CB,DEF,False,0
M0035,Nott'm Forest,Tyler Bindon,LB,DEF,False,0
M0035,Nott'm Forest,Morgan Gibbs-White,DM,MID,False,0
M0035,Nott'm Forest,Callum Hudson-Odoi,CM,MID,True,90
M0035,Nott'm Forest,Dan Ndoye,AM,MID,True,90
M0035,Nott'm Forest,Omari Hutchinson,RW,MID,True,90
M0035,Nott'm Forest,Dilane Bakwa,LW,MID,True,90
M0035,Nott'm Forest,James McAtee,CM,MID,False,0
M0035,Nott'm Forest,Nicolás Domínguez,AM,MID,True,90
M0035,Nott'm Forest,Ibrahim Sangaré,DM,MID,False,0
M0035,Nott'm Forest,Ryan Yates,DM,MID,False,0
M0035,Nott'm Forest,Xaver Schlager,CM,MID,False,0
M0035,Nott'm Forest,Chris Wood,ST,FWD,False,0
M0035,Nott'm Forest,Igor Jesus Maciel da Cruz,RW,FWD,False,0
M0035,Nott'm Forest,Taiwo Awoniyi,LW,FWD,True,90
M0035,Nott'm Forest,Arnaud Kalimuendo,ST,FWD,False,0
M0036,Man Utd,Karl Darlow,GK,GK,False,0
M0036,Man Utd,Senne Lammens,GK,GK,False,0
M0036,Man Utd,Altay Bayındır,GK,GK,False,0
M0036,Man Utd,Tom Heaton,GK,GK,True,90
M0036,Man Utd,Matthijs de Ligt,RB,DEF,False,0
M0036,Man Utd,Diogo Dalot Teixeira,CB,DEF,True,90
M0036,Man Utd,Harry Maguire,CB,DEF,False,0
M0036,Man Utd,Lisandro Martínez,LB,DEF,False,0
M0036,Man Utd,Leny Yoro,CB,DEF,True,90
M0036,Man Utd,Ayden Heaven,RB,DEF,True,90
M0036,Man Utd,Noussair Mazraoui,LB,DEF,True,90
M0036,Man Utd,Luke Shaw,RB,DEF,False,0
M0036,Man Utd,Harry Amass,CB,DEF,False,0
M0036,Man Utd,Tyler Fredricson,CB,DEF,False,0
M0036,Man Utd,Youri Tielemans,DM,MID,False,0
M0036,Man Utd,Andrey Nascimento dos Santos,CM,MID,False,0
M0036,Man Utd,Patrick Dorgu,AM,MID,True,90
M0036,Man Utd,Bruno Borges Fernandes,RW,MID,True,90
M0036,Man Utd,Bryan Mbeumo,LW,MID,False,0
M0036,Man Utd,Matheus Santos Carneiro da Cunha,CM,MID,False,0
M0036,Man Utd,Marcus Rashford,AM,MID,False,0
M0036,Man Utd,Mason Mount,DM,MID,False,0
M0036,Man Utd,Amad Diallo,DM,MID,True,90
M0036,Man Utd,Kobbie Mainoo,CM,MID,True,90
M0036,Man Utd,Manuel Ugarte Ribeiro,AM,MID,False,0
M0036,Man Utd,Jack Fletcher,RW,MID,False,0
M0036,Man Utd,Shea Lacey,LW,MID,False,0
M0036,Man Utd,Toby Collyer,CM,MID,True,90
M0036,Man Utd,Bendito Mantato,AM,MID,False,0
M0036,Man Utd,Tyler Fletcher,DM,MID,False,0
M0036,Man Utd,Benjamin Sesko,ST,FWD,False,0
M0036,Man Utd,Joshua Zirkzee,RW,FWD,True,90
M0036,Man Utd,Chido Obi,LW,FWD,False,0
M0036,Chelsea,Robert Lynch Sánchez,GK,GK,True,90
M0036,Chelsea,Filip Jörgensen,GK,GK,False,0
M0036,Chelsea,Mike Penders,GK,GK,False,0
M0036,Chelsea,Reece James,RB,DEF,True,90
M0036,Chelsea,Trevoh Chalobah,CB,DEF,False,0
M0036,Chelsea,Malo Gusto,CB,DEF,True,90
M0036,Chelsea,Wesley Fofana,LB,DEF,False,0
M0036,Chelsea,Benoît Badiashile Mukinayi,CB,DEF,True,90
M0036,Chelsea,Tosin Adarabioyo,RB,DEF,False,0
M0036,Chelsea,Jorrel Hato,LB,DEF,False,0
M0036,Chelsea,Levi Samuels Colwill,RB,DEF,False,0
M0036,Chelsea,Mamadou Sarr,CB,DEF,False,0
M0036,Chelsea,Josh Acheampong,CB,DEF,False,0
M0036,Chelsea,Marco Palestra,LB,DEF,True,90
M0036,Chelsea,Axel Disasi,CB,DEF,False,0
M0036,Chelsea,Aaron Anselmino,RB,DEF,False,0
M0036,Chelsea,Morgan Rogers,DM,MID,True,90
M0036,Chelsea,Cole Palmer,CM,MID,False,0
M0036,Chelsea,Enzo Fernández,AM,MID,False,0
M0036,Chelsea,Pedro Lomba Neto,RW,MID,True,90
M0036,Chelsea,Estêvão Almeida de Oliveira Gonçalves,LW,MID,True,90
M0036,Chelsea,Jamie Bynoe-Gittens,CM,MID,True,90
M0036,Chelsea,Moisés Caicedo Corozo,AM,MID,False,0
M0036,Chelsea,Roméo Lavia,DM,MID,True,90
M0036,Chelsea,Dário Luís Essugo,DM,MID,False,0
M0036,Chelsea,Geovany Quenda,CM,MID,False,0
M0036,Chelsea,João Pedro Junqueira de Jesus,ST,FWD,False,0
M0036,Chelsea,Nicolas Jackson,RW,FWD,False,0
M0036,Chelsea,Liam Delap,LW,FWD,False,0
M0036,Chelsea,Marc Guiu Paz,ST,FWD,False,0
M0036,Chelsea,Shumaira Mheuka,ST,FWD,False,0
M0036,Chelsea,Emmanuel Emegha,RW,FWD,True,90
M0037,Brentford,Caoimhín Kelleher,GK,GK,True,90
M0037,Brentford,Hákon Rafn Valdimarsson,GK,GK,False,0
M0037,Brentford,Nathan Collins,RB,DEF,True,90
M0037,Brentford,Sepp van den Berg,CB,DEF,False,0
M0037,Brentford,Kristoffer Ajer,CB,DEF,True,90
M0037,Brentford,Michael Kayode,LB,DEF,True,90
M0037,Brentford,Rico Henry,CB,DEF,False,0
M0037,Brentford,Aaron Hickey,RB,DEF,False,0
M0037,Brentford,Ethan Pinnock,LB,DEF,False,0
M0037,Brentford,Kim Ji-soo,RB,DEF,False,0
M0037,Brentford,Jannik Schuster,CB,DEF,True,90
M0037,Brentford,Keane Lewis-Potter,DM,MID,False,0
M0037,Brentford,Kevin Schade,CM,MID,True,90
M0037,Brentford,Dango Ouattara,AM,MID,True,90
M0037,Brentford,Mikkel Damsgaard,RW,MID,False,0
M0037,Brentford,Mathias Jensen,LW,MID,False,0
M0037,Brentford,Vitaly Janelt,CM,MID,False,0
M0037,Brentford,Antoni Milambo,AM,MID,False,0
M0037,Brentford,Fábio Freitas Gouveia Carvalho,DM,MID,True,90
M0037,Brentford,Jordan Henderson,DM,MID,False,0
M0037,Brentford,Yehor Yarmoliuk,CM,MID,True,90
M0037,Brentford,Josh Dasilva,AM,MID,False,0
M0037,Brentford,Jaidon Anthony,RW,MID,True,90
M0037,Brentford,Igor Thiago Nascimento Rodrigues,ST,FWD,False,0
M0037,Brentford,Kaye Furo,RW,FWD,True,90
M0037,Brentford,Callum Wilson,LW,FWD,False,0
M0037,Everton,Jordan Pickford,GK,GK,True,90
M0037,Everton,Mark Travers,GK,GK,False,0
M0037,Everton,Tom King,GK,GK,False,0
M0037,Everton,James Tarkowski,RB,DEF,True,90
M0037,Everton,Jarrad Branthwaite,CB,DEF,False,0
M0037,Everton,Michael Keane,CB,DEF,True,90
M0037,Everton,Jake O'Brien,LB,DEF,True,90
M0037,Everton,Vitalii Mykolenko,CB,DEF,False,0
M0037,Everton,Nathan Patterson,RB,DEF,True,90
M0037,Everton,Adam Aznou,LB,DEF,False,0
M0037,Everton,Kiernan Dewsbury-Hall,DM,MID,False,0
M0037,Everton,Iliman Ndiaye,CM,MID,True,90
M0037,Everton,James Garner,AM,MID,False,0
M0037,Everton,Tim Iroegbunam,RW,MID,False,0
M0037,Everton,Dwight McNeil,LW,MID,False,0
M0037,Everton,Tyrique George,CM,MID,False,0
M0037,Everton,Carlos Alcaraz Durán,AM,MID,False,0
M0037,Everton,Harrison Armstrong,DM,MID,True,90
M0037,Everton,Tyler Dibling,DM,MID,True,90
M0037,Everton,Merlin Röhl,CM,MID,True,90
M0037,Everton,Hayden Hackney,AM,MID,True,90
M0037,Everton,Norberto Bercique Gomes Betuncal,ST,FWD,True,90
M0037,Everton,Thierno Barry,RW,FWD,False,0
M0038,Man City,Gianluigi Donnarumma,GK,GK,False,0
M0038,Man City,James Trafford,GK,GK,False,0
M0038,Man City,Marcus Bettinelli,GK,GK,True,90
M0038,Man City,Nico O'Reilly,RB,DEF,False,0
M0038,Man City,Marc Guéhi,CB,DEF,False,0
M0038,Man City,Matheus Nunes,CB,DEF,True,90
M0038,Man City,Rúben dos Santos Gato Alves Dias,LB,DEF,True,90
M0038,Man City,Joško Gvardiol,CB,DEF,False,0
M0038,Man City,Rayan Aït-Nouri,RB,DEF,True,90
M0038,Man City,Abdukodir Khusanov,LB,DEF,False,0
M0038,Man City,Max Alleyne,RB,DEF,False,0
M0038,Man City,Rico Lewis,CB,DEF,True,90
M0038,Man City,Vitor de Oliveira Nunes dos Reis,CB,DEF,False,0
M0038,Man City,Jack Grealish,DM,MID,False,0
M0038,Man City,Antoine Semenyo,CM,MID,False,0
M0038,Man City,Phil Foden,AM,MID,False,0
M0038,Man City,Rayan Cherki,RW,MID,False,0
M0038,Man City,Jérémy Doku,LW,MID,False,0
M0038,Man City,Rodrigo 'Rodri' Hernandez Cascante,CM,MID,False,0
M0038,Man City,Sávio Moreira de Oliveira,AM,MID,True,90
M0038,Man City,Tijjani Reijnders,DM,MID,False,0
M0038,Man City,Nico González Iglesias,DM,MID,False,0
M0038,Man City,Mateo Kovačić,CM,MID,False,0
M0038,Man City,Claudio Echeverri,AM,MID,True,90
M0038,Man City,Kalvin Phillips,RW,MID,True,90
M0038,Man City,Divine Mukasa,LW,MID,False,0
M0038,Man City,Jeremy Monga,CM,MID,True,90
M0038,Man City,Elliot Anderson,AM,MID,True,90
M0038,Man City,Omar Marmoush,ST,FWD,False,0
M0038,Man City,Erling Haaland,RW,FWD,True,90
M0038,Ipswich Town,Christian Walton,GK,GK,False,0
M0038,Ipswich Town,Alex Palmer,GK,GK,False,0
M0038,Ipswich Town,David Button,GK,GK,True,90
M0038,Ipswich Town,Kayne van Oevelen,GK,GK,False,0
M0038,Ipswich Town,Kjell Scherpen,GK,GK,False,0
M0038,Ipswich Town,Issa Diop,RB,DEF,False,0
M0038,Ipswich Town,Cédric Kipré,CB,DEF,False,0
M0038,Ipswich Town,Dara O'Shea,CB,DEF,True,90
M0038,Ipswich Town,Leif Davis,LB,DEF,True,90
M0038,Ipswich Town,Jacob Greaves,CB,DEF,True,90
M0038,Ipswich Town,Ben Johnson,RB,DEF,True,90
M0038,Ipswich Town,Darnell Furlong,LB,DEF,False,0
M0038,Ipswich Town,Marcelino Núñez,DM,MID,True,90
M0038,Ipswich Town,Azor Matusiwa,CM,MID,True,90
M0038,Ipswich Town,Wes Burns,AM,MID,True,90
M0038,Ipswich Town,Jack Taylor,RW,MID,False,0
M0038,Ipswich Town,Jack Clarke,LW,MID,True,90
M0038,Ipswich Town,Chiedozie Ogbene,CM,MID,False,0
M0038,Ipswich Town,Abdul Fatawu,AM,MID,False,0
M0038,Ipswich Town,Jaden Philogene,DM,MID,False,0
M0038,Ipswich Town,Sam Szmodics,DM,MID,True,90
M0038,Ipswich Town,Kasey McAteer,CM,MID,False,0
M0038,Ipswich Town,Anis Mehmeti,AM,MID,False,0
M0038,Ipswich Town,Daizen Maeda,RW,MID,False,0
M0038,Ipswich Town,Emersonn Correia da Silva,ST,FWD,True,90
M0038,Ipswich Town,George Hirst,RW,FWD,False,0
M0038,Ipswich Town,Chuba Akpom,LW,FWD,False,0
M0038,Ipswich Town,Sindre Walle Egeli,ST,FWD,False,0
M0038,Ipswich Town,Ali Al-Hamadi,ST,FWD,False,0
